blurb,name,usd_pledged,url,Weight
"Merging design, tech, and functionality to create a versatile messenger bag for the modern age.","Mexxenger - high tech, modular messenger bag",99004,,0.000156928
"The first smart urban bag features stylish design, shoe pocket, side access, charge port, extensibility, weatherproof and eco-friendly.","BACKPAIX: stylish, versatile, the best backpack for commuter",245516,,0.000389158
Chrome Plated Aerospace Aluminum & Carbon Fiber Key Holder.,ShieldX - The Coolest Way to Carry Your Keys,86470,,0.00013706
Reinvented laptop bag with innovative features that creates your own private workstation anywhere!,The Moose || The Worlds Most Functional Workstation Bag,171565,,0.000271941
"Easy to install SONTE Film fits on existing windows, controls natural light settings and provides UV protection for energy savings.",SONTE: iPhone/iPad Android DIY WiFi Digital Shades,237291,,0.000376121
The classic barrel bag redesigned for the Modern Individual. Introducing Bomber Barrel - the best damn everyday carry by Bomber & Co.,BOMBERCO.COM - Best Damn Duffel Bag,430393,,0.0006822
"Simplify your shoes with our high-tech magnetic solution. No more tying, knots, loose laces, floppy bows, or squeezing into shoes.",Never tie laces again! ZUBITS magnetic lacing solution 2.0,411141,,0.000651684
"Lace Zubits onto your own shoelaces & they become fast & easy to put on & take off. No tying, knots, or messy bows. Just a clean look.",Your shoes just got insanely easy! Zubits make them magnetic,362033.03,,0.000573845
"The all in one weekly planner, goal-setting notebook, vision mapping, journal, & organizational tool! Perfect Holiday Gifts!","Commit30 Planner, Notebook & Journal - Commit to your GOALS!",42200,,6.68897E-05
A daily planner & goal-setting notebook designed to help you commit to your goals & dreams and design a life you love!,Commit30 Planner: Small Steps = Big Results!,70511,,0.000111764
"After raising 600K, this design-awarded company is back with a luxury ETA 7001 movement that you can even personalize. For 12 days!",MAKE/100 TOP GRADE Swiss Made Mechanical Hand Wound Watches,31582.217,,5.00598E-05
"Award-winning unique time display system & Swiss-made affordable tourbillon, automatics and quartz!",The Greatest Watch in Crowdfunding DWISS R1,217436.27,,0.00034465
"THE REAL DEAL - From the mind of the designer and the hands of the watchmaker to your wrist. No fat, no add-ons and no mark-ups.",DWISS M2 Automatic Swiss Watch with Innovative Time Reading,419054.25,,0.000664227
Ever been inspired by a CreativeMornings talk? This is your chance to say thank you and help make every Creative Mornings better!,CreativeMornings: support the volunteers who make it happen!,86284.203,,0.000136766
"CreativeMornings wants to build a growing, searchable archive of every talk from its 34 chapters around the world.",CreativeMornings: Creating an Archive,79374.328,,0.000125813
A minimalist quick-release key carry system offering an innovative and clever new way to organize and carry your keys with ease!,MSTR LINXâ¢ - Titanium Carabiner & Quick-Release Key System,122103,,0.000193541
"With 20 practical functions, our beautifully crafted key-sized, key-shaped, multitool enhances your everyday carry without adding bulk.",The MSTR KEY (Master Key) 20-in-1 Multi-Tool Keytool,133449,,0.000211525
"33cm Rondeau and 33cm Skillet-lid. Lighter, more conductive, more durable than cast or old stainless: no clad/ply welds/rivets/screws.",Solidteknics BIG 1pc wrought ferritic stainless nÃ¶ni pans!<3,242468.05,,0.000384327
"New 26cm Sauteuse, 26cm Skillet/lid, 17cm pan. INDUCTION. No rivets/welds/screws/ply. Indestructible. Multi-generation heirloom dated.",SOLIDteknics nÃ¶ni world-first seamless 1pc stainless pans <3,204937.67,,0.000324839
Bigga 35cm (14) wrought iron skillet fits big BBQs for the BIG cookups! Deep 21cm (8) pot/lid pair cooks anything with Tough Love! <3,SOLIDteknics AUS-ION BBQ-kitchen iron Bigga skillet+Deep pot,101374.86,,0.000160686
Worlds first 1pc stainless steel cookware. No rivets/welds/screws/ply. Conductive ferritic s/s. Induction. Multi-century. â¥Australianâ¥,SOLIDteknics nÃ¶ni seamless stainless saucepan + skillet-lidâ¥,255495.28,,0.000404976
Help us add a BIG new 35cm STAR WOK to our Aussie wrought iron cookware. Or pledge for great value Try Me 26cm AUS-ION Satin Skillet!,"SOLIDteknics Wokin Aussie iron: healthy, tough, light, life+",89020.234,,0.000141103
After 7 great Kickstarters Australian-made seamless formed-iron skillets get SHOTBLAST. Cooks/seasons like cast iron + easier + LIGHTER,SOLIDteknics AUS-ION iron cookware: 1/2 weight of cast iron!,341749.97,,0.000541695
"Chef cookware innovation: seamless, rivetless 1-piece steel pans, limited First Edition engraved, multi-century heirloom durable. â¥, Oz",SOLIDteknics AUS-ION:Australian-made pro chef steel cookware,31050.971,,4.92177E-05
"Pledge by Jan 26 to switch from synthetic disposable imports to 100% Australian-made, healthy, century+ durable, 1-pc steel pans. â¥, Oz",SOLIDteknics AUS-ION Australia Day Iron Cookware Conversionâ¥,63800.781,,0.000101128
AUS-ION innovation eliminates handle rivets/welds for hygiene & multi-CENTURY durability. Cool handle + chef ergonomics. Pre-seasoned<3,SOLIDteknics AUS-ION seamless Australian-made steel chef pan,88349.227,,0.000140039
Making history! Backers receive limited & dated FIRST EDITION castings of innovative SKILLet and BIG Combo reversible roaster/grillâ¥â¥â¥â¥,"SOLIDteknics 16cm SKILLet, 36cm Combo RGBBF Aussie cast iron",50060.863,,7.93496E-05
Chef-acclaimed Australian-made hi-performance AUSfonteâ¢ pans. Smoothed base. Love Handles. Limited FIRST EDITION heirloom casting.<3 <3,SOLIDTEKNICS AUSfonte cast iron pans 13 BIGskillet & DEEPan,96238.398,,0.000152544
SOLIDTEKNICS Fonteâ¢ pans by food-loving mechanical engineer MJ Henry. Australian-made French style sauteuse. First comfy iron handle <3,SOLIDTEKNICS FONTEâ¢ AUSTRALIAN cast iron pans + LOVE HANDLES,48315.418,,7.6583E-05
Everyday carry Fisher Space pen meets premium writing instrument. Ceramic glass breaker + hex bit socket. Titanium & Aluminum finishes.,ZEROHOUR APEX BOLT ACTION: Titanium Pen + Hidden Multi-Tool,60596,,9.60485E-05
COPPER and BRASS. Everyday carry pen meets premium writing instrument. Glass breaker + self-defense tip. Fisher Space ink refills.,ZEROHOUR APEX Copper & Brass Tactical Pen Limited Edition,22905,,3.63059E-05
"Mini, Mighty, Mission Accomplished: The Worldâs Smallest S35VN Steel Blade Carbon Fiber Knife.",ZEROHOUR EDGE: Carbon Fiber EDC Pocket Knife S35VN Blade,68468,,0.000108526
"Everyday carry meets everyday fun. Ultrathin spinner with dual LED microlight flashlights, ceramic bearing, and fidget-friendly body.",ZEROHOUR REBEL: EDC Microlight Flashlight Fidget Spinner,81513.656,,0.000129204
BLUE TITANIUM. Everyday carry pen meets premium writing instrument. Glass breaker + self-defense tip. Fisher Space ink refills.,ZEROHOUR APEX BLUE Tactical Pen: Make/100 Limited Edition,28781,,4.56197E-05
"Ultra-compact everyday carry flashlight with rechargeable micro-USB port. Matte black aluminum, matte titanium, or polished titanium.",ZEROHOUR IGNITE: Titanium Micro-USB Pocket Flashlight,114948,,0.0001822
Everyday carry pen meets premium writing instrument. Glass breaker + self-defense tip. Titanium or aluminum. Fisher Space ink refills.,ZEROHOUR APEX: Titanium Tactical Pen with Tungsten Tip (EDC),170793,,0.000270718
Micro-USB rechargeable tactical flashlight with 3400mAh USB battery backup. Charges Android & iPhone. Bike & weapon mountable.,ZEROHOUR RELIC XR: Tactical USB Battery Backup Flashlight,250230,,0.00039663
"1,000 lumen LED and 10,000mAh of USB backup power. Charges iPhone, iPad, and Android. Rugged and waterproof for outdoors.",ZEROHOUR: Modular Tactical USB Battery Backup Flashlight,108077,,0.000171309
"The COOLEST is a portable party disguised as a cooler, bringing blended drinks, music and fun to any outdoor occasion.",COOLEST COOLER: 21st Century Cooler thats Actually Cooler,13285226,,0.021057918
Uniquely designed kitchen knives that combine seamless unibody design for the ultimate ergonomic kitchen experience.,Achilles Chefs Knife - Placing a legend in your hands,153709.75,,0.00024364
The combination of titanium and stainless steel forms a knife which is unlike anything else and we offer a complete series.,Titanium - Placing value in your hands,194060.42,,0.000307598
"The Errantâs sleek and minimal design adapts to suit the active, the creative, and the lost.",Errant: The Ultimate Everyday Backpack,1264887,,0.002004925
The Ultimate Modular Backpack keeps you organized for daily carry and weekend travels.,Boundary Prima System: The Ultimate Modular Pack,704627,,0.001116878
A minimalist fountain pen with a magnetic self-aligning cap made from titanium or aluminium.,KOSMOS ink - Magnetic Fountain Pen,306167.34,,0.000485294
The Worlds Best Pen - Now even better. The KOSMOS Pen as a Refined and Ever-Lasting Titanium version.,KOSMOS Titanium Pen,166470.17,,0.000263866
An award-winning pen featuring a revolutionary new mechanism with the most intuitive design. The perfect match for your Apple device!,KOSMOS | The Worlds Best Pen In 2016.,54234.563,,8.59652E-05
"XVIDA brings seamless wireless power and effortless magnetic mounting to iPhone 6/6S, iPhone 6/6S Plus & Qi enabled smartphones.",XVIDA Smartphone Mounting System with Qi Wireless Charging,77484,,0.000122817
Mounting system and iPad stand combined. A sleek combination of quality and simplicity.,Boomerang - First ever All-in-one iPad Mount & Stand,50667,,8.03104E-05
"TITANIUM COPPER BRASS. Ultimate fidget pen is back as a pencil! Available in 0.5mm, 0.7mm, and 0.9mm lead thicknesses.",TiScribe-Pencilâ¢: Ultimate Titanium Bolt-Action Pencil & Pen,29279,,4.64091E-05
"An addicting EDC pen with a unique bolt-action mechanism. The TiScribe-Bolt will enable you to write, fidget, & focus in style.",TiScribe-Boltâ¢: Ultimate Titanium Bolt-Action Fidget Pen,95120,,0.000150771
The ULTIMATE highlighter. Be one of the first on earth to get one! MADE IN USA,TiScribe-HL: The First Titanium/Copper/Brass Highlighter Pen,16067.69,,2.54683E-05
TiScribeâ¢ is a 100% CNC machined pen that comes in two versions: Fountain Pen and Rollerball. MADE IN USA!,"TiScribe: Titanium, Copper, Brass Fountain/Ballpoint EDC Pen",37606.691,,5.9609E-05
A desktop bamboo walking machine.,The Humble Velocipede,57669.75,,9.14102E-05
"Wirelessly charge your gear, be alerted if you carry an open bag, lock zippers with a button push..the ultimate backpack has arrived.",Barracuda Konzu: The Worlds Most Advanced Backpack,338852,,0.000537102
"Meet the worlds first fully-collapsible hardside carry-on with built-in tray, GPS, ergonomic swivel handle and a distinctive design.",Barracuda: Collapsible Luggage + Tray + GPS + USB Charger,1252222,,0.001984851
"We created the FlexPack Go and FlexPack Pro as a result to combine security, storage, convenience, comfort, and beauty.",FlexPack | The Best Functional Anti-theft Duffle & BackPack,589875,,0.000934989
"We designed the ClickPack Pro Anti-theft Backpack as a result to combine security, storage, convenience, comfort and beauty.",ClickPack Pro | The Best Functional Anti-theft BackPack,1206179,,0.001911869
"Bounce, twist, bend, wrap or wear! Flexo uses a unique rigid brick and flexible tendon that allows you to truly flex your imagination!","Flexo - Bendable, bouncy, flexible building bricks!",215701.41,,0.0003419
A New Belt Design That Doesnt Use  Loopholes or Clicks. Eastwood Belts Use a Slide-Break System to Offer Maximum Comfort and Style.,Eastwood Slider Belts: Maximum Comfort and Style,125227,,0.000198493
